综合,#genre#
手机,https://vip.ffzy-play6.com/20221019/107_6107b581/index.m3u8
古董局中局,https://vip.ffzy-online.com/20221017/983_2bd33011/index.m3u8
大腕,https://vip.ffzy-play6.com/20221019/66_5c1f5d09/index.m3u8
我和我的家乡,https://vip.ffzy-play1.com/20221018/511_7936e28c/index.m3u8
我和我的祖国,https://vip.ffzy-play1.com/20221018/512_4544d0ed/index.m3u8
活着,https://vip.ffzy-play.com/20221011/100_192cffb5/index.m3u8
疯狂的外星人,https://vip.ffzy-online2.com/20230607/38938_95adfc88/index.m3u8
疯狂的赛车,https://vip.ffzy-play2.com/20221021/169_37d917eb/index.m3u8
疯狂的石头,https://vip.ffzy-play2.com/20221021/170_91678c84/index.m3u8
你好北京,https://vip.ffzy-play7.com/20230416/22452_5318e52a/index.m3u8
第三个人,https://vip.ffzy-play7.com/20230407/21350_043ad4f7/index.m3u8
我和我的父辈,https://vip.ffzy-play7.com/20230307/17542_0c58cae5/index.m3u8
大唐玄奘,https://vip.ffzy-play7.com/20230306/17314_0230edb6/index.m3u8
江湖儿女,https://vip.ffzy-play7.com/20230205/13419_960c8951/index.m3u8
人再囧途之泰囧,https://vip.ffzy-play.com/20221018/1951_47e1adc8/index.m3u8
囧妈,https://vip.ffzy-online.com/20230122/54089_b5925cb9/index.m3u8
港囧,https://vip.ffzy-play7.com/20230112/11082_fde1a94d/index.m3u8
一出好戏,https://vip.ffzy-play.com/20221015/949_ecf3b061/index.m3u8
奇迹,https://vip.ffzy-play7.com/20221125/6961_0c69f3cf/index.m3u8
说出你的秘密,https://vip.ffzy-play6.com/20221112/6077_927afdf1/index.m3u8
催眠大师,https://vip.ffzy-play7.com/20221028/433_adf31dfd/index.m3u8
心花路放,https://vip.ffzy-play6.com/20221027/2366_e83b4d22/index.m3u8
火星没事,https://vip.ffzy-play2.com/20221021/232_89153806/index.m3u8
夜店,https://vip.ffzy-play6.com/20221022/1049_8ee06bf6/index.m3u8
嘻游记,https://vip.ffzy-play6.com/20221022/1023_fae8e09f/index.m3u8
爱情呼叫转移,https://vip.ffzy-play2.com/20221021/64_ed0aeec3/index.m3u8
爱情呼叫转移Ⅱ：爱情左右,https://vip.ffzy-play2.com/20221021/65_57ffccd0/index.m3u8
摩登年代,https://vip.ffzy-play6.com/20221021/516_0ef76f45/index.m3u8
搞定岳父大人,https://vip.ffzy-play6.com/20221021/474_a64f2156/index.m3u8
春娇与志明,https://vip.ffzy-play6.com/20221021/451_53670596/index.m3u8
一夜惊喜,https://vip.ffzy-play6.com/20221019/211_225bbe08/index.m3u8
无人区,https://vip.ffzy-play6.com/20221019/203_ce8ad9b0/index.m3u8
记忆切割,https://vip.ffzy-play.com/20221017/1473_691592bd/index.m3u8
幕后玩家,https://vip.ffzy-play.com/20221018/1847_f9676687/index.m3u8
我不是药神,https://vip.ffzy-play1.com/20221018/478_c3afed66/index.m3u8
爱情神话,https://vip.ffzy-online.com/20221015/575_a2c32b8f/index.m3u8
超时空同居,https://vip.ffzy-online.com/20221015/745_b4a413ef/index.m3u8
僵尸先生,https://vip.ffzy-play7.com/20230507/24165_799a7b4a/index.m3u8
新僵尸先生,https://vip.ffzy-play6.com/20221129/9451_47cd067c/index.m3u8
灵幻先生,https://vip.ffzy-play7.com/20221115/4538_ddf6020e/index.m3u8
灵幻至尊,https://vip.ffzy-play7.com/20221112/3550_cbc3226a/index.m3u8
僵尸家族,https://vip.ffzy-play7.com/20221208/8822_26a70529/index.m3u8
僵尸至尊,https://vip.ffzy-play6.com/20221129/9344_44b64a1a/index.m3u8
音乐僵尸,https://vip.ffzy-play6.com/20221207/10627_09b3f2e5/index.m3u8
群龙戏凤,https://vip.ffzy-play7.com/20230423/22931_b2b1c621/index.m3u8
钱作怪,https://vip.ffzy-play7.com/20230204/13185_290d13f1/index.m3u8
人吓人,https://vip.ffzy-play7.com/20230131/12897_66998969/index.m3u8
人吓鬼,https://vip.ffzy-play7.com/20221115/4745_3dce763c/index.m3u8
老虎田鸡,https://vip.ffzy-play7.com/20221224/9583_f95a6383/index.m3u8
洪熙官,https://vip.ffzy-play7.com/20221223/9381_0fb84a1d/index.m3u8
赞先生与找钱华,https://vip.ffzy-play6.com/20221207/10710_1642c7db/index.m3u8
英雄无泪,https://vip.ffzy-play6.com/20221207/10694_f9088e66/index.m3u8
猛鬼旅行团,https://vip.ffzy-play6.com/20221207/10600_7cbfb482/index.m3u8
猛鬼旅行团,https://vip.ffzy-play6.com/20221129/9331_792c1e13/index.m3u8
学校风云,https://vip.ffzy-play7.com/20221209/9201_9f4d986a/index.m3u8
时来运转,https://vip.ffzy-play7.com/20221209/9156_396eac04/index.m3u8
少林英雄,https://vip.ffzy-play6.com/20221206/10385_35db0937/index.m3u8
林世荣,https://vip.ffzy-play7.com/20221209/9096_70ae66c7/index.m3u8
鬼咬鬼,https://vip.ffzy-play7.com/20221208/8822_26a70529/index.m3u8
鬼打鬼,https://vip.ffzy-play7.com/20221115/4476_05997c13/index.m3u8
鬼打鬼之黄金道士,https://vip.ffzy-play6.com/20221112/6296_32b14901/index.m3u8
富贵列车,https://vip.ffzy-play7.com/20221206/8232_7462fce8/index.m3u8
驱魔警察,https://vip.ffzy-play6.com/20221205/9856_18a53055/index.m3u8
驱魔道长,https://vip.ffzy-play7.com/20221112/3670_136b232e/index.m3u8
钟馗嫁妹,https://vip.ffzy-play7.com/20221129/7746_6b5ae2e8/index.m3u8
追魂伞,https://vip.ffzy-play7.com/20221129/7753_bd15d501/index.m3u8
妖怪都市,https://vip.ffzy-play6.com/20221129/9462_bbbcc871/index.m3u8
黄飞鸿系列之一代宗师,https://vip.ffzy-play6.com/20221129/9335_097bc8c1/index.m3u8
黄大仙,https://vip.ffzy-play6.com/20221129/9334_1b618e68/index.m3u8
杂家小子,https://vip.ffzy-play6.com/20221128/9261_f18e5614/index.m3u8
三德和尚与舂米六,https://vip.ffzy-play6.com/20221128/9099_38718b59/index.m3u8
笑傲江湖,https://vip.ffzy-play7.com/20221129/7696_58fbd289/index.m3u8
神枪手与咖喱鸡,https://vip.ffzy-play7.com/20221129/7684_7ac9e104/index.m3u8
老虎煞星,https://vip.ffzy-play7.com/20221128/7611_ae4536d6/index.m3u8
福星高照,https://vip.ffzy-play6.com/20221128/8904_328483ba/index.m3u8
七小福,https://vip.ffzy-play6.com/20221117/7398_2ddb4dac/index.m3u8
血玫瑰,https://vip.ffzy-play6.com/20221116/7310_02f7420d/index.m3u8
咸鱼翻身,https://vip.ffzy-play6.com/20221116/7303_5bfc21ee/index.m3u8
霹雳大喇叭,https://vip.ffzy-play6.com/20221116/7273_4a3cfe1f/index.m3u8
赢钱专家,https://vip.ffzy-play6.com/20221113/6794_d514b390/index.m3u8
甩皮鬼,https://vip.ffzy-play6.com/20221112/6431_ce84a705/index.m3u8
画皮之阴阳法王,https://vip.ffzy-play6.com/20221112/6372_478fbcc6/index.m3u8
一眉道人,https://vip.ffzy-play7.com/20221115/4803_1731be32/index.m3u8
鬼干部,https://vip.ffzy-play6.com/20221112/6298_1dd44909/index.m3u8
天地玄门,https://vip.ffzy-play6.com/20221112/6127_d615f342/index.m3u8
密宗威龙,https://vip.ffzy-play7.com/20221112/3607_e49d9e93/index.m3u8
羞羞鬼,https://vip.ffzy-play7.com/20221112/3366_3a1a794c/index.m3u8
测试_666,#genre#
AXN,https://bsex.serv00.net/Smart.php?id=axn_twn
CINEMAX,https://bsex.serv00.net/Smart.php?id=cinemax_twn
EYE戲劇,https://bsex.serv00.net/Smart.php?id=eyetvxiju_twn
EYE旅遊,https://bsex.serv00.net/Smart.php?id=eyetvtravel_twn
HBO,https://bsex.serv00.net/Smart.php?id=hbohd_twn
HBO FAMILY,https://bsex.serv00.net/Smart.php?id=fyi_twn
好萊塢電影,https://bsex.serv00.net/Smart.php?id=hollywoodmovies_twn
MTV LIVE,https://bsex.serv00.net/Smart.php?id=mtvhd_twn
TLC旅遊生活,https://bsex.serv00.net/Smart.php?id=tlc_twn
東森新聞,https://bsex.serv00.net/Smart.php?id=ettvnews
TVBS,https://bsex.serv00.net/Smart.php?id=tvbs
TVBS新聞,https://bsex.serv00.net/Smart.php?id=tvbs_n
TVBS歡樂,https://bsex.serv00.net/Smart.php?id=tvbshuanle_twn
三立台灣,https://bsex.serv00.net/Smart.php?id=sanlitaiwan
三立戲劇,https://bsex.serv00.net/Smart.php?id=sanlixiju_twn
三立綜合,https://bsex.serv00.net/Smart.php?id=sanlizhonghe
中天亞洲,https://bsex.serv00.net/Smart.php?id=ctiasia_twn
中天娱樂,https://bsex.serv00.net/Smart.php?id=ctient
中天新聞,https://bsex.serv00.net/Smart.php?id=ctinews
中天綜合,https://bsex.serv00.net/Smart.php?id=ctizhonghe
亞洲旅遊,https://bsex.serv00.net/Smart.php?id=asiatravel_twn
亞洲美食,https://bsex.serv00.net/Smart.php?id=afc_twn
八大戲劇,https://bsex.serv00.net/Smart.php?id=badadrama
八大第一,https://bsex.serv00.net/Smart.php?id=badafirst
八大綜合,https://bsex.serv00.net/Smart.php?id=badazhonghe
公視,https://bsex.serv00.net/Smart.php?id=ctv_taiwan
民視,https://bsex.serv00.net/Smart.php?id=ftvhd_taiwan
民視第一,https://bsex.serv00.net/Smart.php?id=lunghuajingdian_twn
民視台灣,https://bsex.serv00.net/Smart.php?id=ftvtaiwan_twn
民視新聞,https://bsex.serv00.net/Smart.php?id=ftvnew_taiwan
台視,https://bsex.serv00.net/Smart.php?id=ttv_taiwan
台視新聞,https://bsex.serv00.net/Smart.php?id=ttvnews_twn
中視,https://bsex.serv00.net/Smart.php?id=zhongshihd_twn
中視新聞,https://bsex.serv00.net/Smart.php?id=zhongshinews_twn
中視經典,https://bsex.serv00.net/Smart.php?id=zhongshi_twn
華視,https://bsex.serv00.net/Smart.php?id=ctshd_twn
華藝綜合,https://bsex.serv00.net/Smart.php?id=weishichinese_twn
大愛一,https://bsex.serv00.net/Smart.php?id=daai_twn
寰宇新聞,https://bsex.serv00.net/Smart.php?id=huanyuxinwen_twn
寰宇財經,https://bsex.serv00.net/Smart.php?id=huanyutaiwan_twn
年代新聞,https://bsex.serv00.net/Smart.php?id=niandainews_twn
愛爾達影劇,https://bsex.serv00.net/Smart.php?id=eltayingju_twn
愛爾達體育 1,https://bsex.serv00.net/Smart.php?id=eltasport_twn
愛爾達體育 2,https://bsex.serv00.net/Smart.php?id=eltasport2_twn
愛爾達體育 3,https://bsex.serv00.net/Smart.php?id=eltasport3_twn
ELEVEN體育1,https://bsex.serv00.net/Smart.php?id=golfchannel_twn
博斯網球,https://bsex.serv00.net/Smart.php?id=bositennis_twn
博斯運動1,https://bsex.serv00.net/Smart.php?id=bosisport1_twn
博斯運動2,https://bsex.serv00.net/Smart.php?id=bosisport2_twn
博斯高球1,https://bsex.serv00.net/Smart.php?id=bosigolf1_twn
博斯高球2,https://bsex.serv00.net/Smart.php?id=bosigolf2_twn
探索亞洲,https://bsex.serv00.net/Smart.php?id=discoverytwn_twn
探索動力,https://bsex.serv00.net/Smart.php?id=discoveryturbo_twn
國家地理,https://bsex.serv00.net/Smart.php?id=natgeohd_twn
野生動物,https://bsex.serv00.net/Smart.php?id=natgeowild_twn
動物星球,https://bsex.serv00.net/Smart.php?id=animalplanet_twn
時尚,https://bsex.serv00.net/Smart.php?id=fashiontv_twn
DISCOVERY ASIA,https://bsex.serv00.net/Smart.php?id=discoverytwn_twn
探索頻道,https://bsex.serv00.net/Smart.php?id=discoveryhd_twn
東森戲劇,https://bsex.serv00.net/Smart.php?id=ettvdrama
東森洋片,https://bsex.serv00.net/Smart.php?id=ettvwestern
東森綜合,https://bsex.serv00.net/Smart.php?id=ettvzhonghe
東森財經新聞,https://bsex.serv00.net/Smart.php?id=ettvcaijing_twn
東森電影,https://bsex.serv00.net/Smart.php?id=ettvmovie
緯來日本,https://bsex.serv00.net/Smart.php?id=videolandjapan
緯來體育,https://bsex.serv00.net/Smart.php?id=videolandsport
BBC WORLD NEWS,https://bsex.serv00.net/Smart.php?id=bbcnews_twn
BLOOMBERG NEWS,https://bsex.serv00.net/Smart.php?id=bloomberg_twn
FOX NEWS,https://bsex.serv00.net/Smart.php?id=foxnews_twn
阿里郎,https://bsex.serv00.net/Smart.php?id=arirang_twn
CN卡通,https://bsex.serv00.net/Smart.php?id=momo1_twn
靖天卡通,https://bsex.serv00.net/Smart.php?id=jingtiancartoon_twn
靖天國際,https://bsex.serv00.net/Smart.php?id=jingtianintl_twn
非凡新聞,https://bsex.serv00.net/Smart.php?id=feifannews_twn
