//以下全部出自网络和大佬资源，如有冒犯请联系删除。[所有内容仅供学习使用，请勿用于违法用途]
//
永久免费💝公告,#genre#
广东综艺(4k),http://113.71.148.79:5555/udp/239.77.0.244:5146
广东综艺4k,http://113.71.148.79:5555/udp/239.77.0.246:5146
广东综艺4k,http://113.71.148.79:5555/udp/239.77.0.245:5146
广东综艺4k,http://113.71.148.79:5555/udp/239.77.0.252:5146
广州综合,http://113.71.148.79:5555/udp/239.253.43.66:5146
广州综合高清,http://113.71.148.79:5555/udp/239.253.43.71:5146
广州新闻,http://113.71.148.79:5555/udp/239.253.43.67:5146
广州新闻高清,http://113.71.148.79:5555/udp/239.253.43.72:5146
广州影视,http://113.71.148.79:5555/udp/239.253.43.68:5146
广州影视高清,http://113.71.148.79:5555/udp/239.253.43.73:5146
广州法治,http://113.71.148.79:5555/udp/239.253.43.69:5146
广州法治高清,http://113.71.148.79:5555/udp/239.253.43.74:5146
广州竞赛,http://113.71.148.79:5555/udp/239.253.43.70:5146
广州竞赛高清,http://113.71.148.79:5555/udp/239.253.43.75:5146
广视课堂 小学一,http://113.71.148.79:5555/udp/239.253.43.76:5146
广视课堂 小学二,http://113.71.148.79:5555/udp/239.253.43.77:5146
广视课堂 小学三,http://113.71.148.79:5555/udp/239.253.43.78:5146
广视课堂 小学四,http://113.71.148.79:5555/udp/239.253.43.79:5146
广视课堂 小学五,http://113.71.148.79:5555/udp/239.253.43.80:5146
广视课堂 小学六,http://113.71.148.79:5555/udp/239.253.43.81:5146
广视课堂 初一,http://113.71.148.79:5555/udp/239.253.43.89:5146
广视课堂 初二,http://113.71.148.79:5555/udp/239.253.43.90:5146
广视课堂 初三,http://113.71.148.79:5555/udp/239.253.43.91:5146
广视课堂 高一,http://113.71.148.79:5555/udp/239.253.43.92:5146
广视课堂 高二,http://113.71.148.79:5555/udp/239.253.43.93:5146
深圳卫视,http://113.71.148.79:5555/udp/239.77.0.55:5146
深圳卫视,http://113.71.148.79:5555/udp/239.77.1.21:5146
深圳卫视高清,http://113.71.148.79:5555/udp/239.77.1.3:5146
深圳卫视高清,http://113.71.148.79:5555/udp/239.77.1.148:5146
深圳卫视高清,http://113.71.148.79:5555/udp/239.77.0.92:5146
深圳卫视超清,http://113.71.148.79:5555/udp/239.77.0.130:5146
深圳都市频道,http://113.71.148.79:5555/udp/239.77.1.34:5146
深圳都市频道高清,http://113.71.148.79:5555/udp/239.77.1.176:5146
深圳都市频道高清,http://113.71.148.79:5555/udp/239.77.1.124:5146
深圳电视剧频道,http://113.71.148.79:5555/udp/239.77.1.7:5146
深圳电视剧频道高清,http://113.71.148.79:5555/udp/239.77.1.177:5146
深圳电视剧频道高清,http://113.71.148.79:5555/udp/239.77.1.125:5146
深圳财经生活,http://113.71.148.79:5555/udp/239.77.1.22:5146
深圳财经生活高清,http://113.71.148.79:5555/udp/239.77.1.242:5146
深圳娱乐频道,http://113.71.148.79:5555/udp/239.77.1.36:5146
深圳娱乐频道高清,http://113.71.148.79:5555/udp/239.77.1.243:5146
深圳体育健康,http://113.71.148.79:5555/udp/239.77.1.8:5146
深圳体育健康高清,http://113.71.148.79:5555/udp/239.77.1.128:5146
深圳体育健康高清,http://113.71.148.79:5555/udp/239.77.1.140:5146
深圳少儿频道,http://113.71.148.79:5555/udp/239.77.1.38:5146
深圳少儿频道高清,http://113.71.148.79:5555/udp/239.77.1.244:5146
深圳公共频道,http://113.71.148.79:5555/udp/239.77.1.9:5146
深圳公共频道高清,http://113.71.148.79:5555/udp/239.77.1.178:5146
深圳公共频道高清,http://113.71.148.79:5555/udp/239.77.1.126:5146
深圳宝安频道,http://113.71.148.79:5555/udp/239.77.1.206:5146
深圳宝安频道高清,http://113.71.148.79:5555/udp/239.77.1.67:5146
深圳宝安第一课,http://113.71.148.79:5555/udp/239.77.1.225:5146
深圳龙岗频道高清,http://113.71.148.79:5555/udp/239.77.1.223:5146
深圳东部频道高清,http://113.71.148.79:5555/udp/239.77.1.224:5146
深圳众创TV高清,http://113.71.148.79:5555/udp/239.77.1.247:5146
深圳移动电视,http://113.71.148.79:5555/udp/239.77.1.175:5146
深圳宜和购物,http://113.71.148.79:5555/udp/239.77.1.39:5146
深圳宜和购物高清,http://113.71.148.79:5555/udp/239.77.1.87:5146
韶关新闻综合,http://113.71.148.79:5555/udp/239.77.0.116:5146
韶关新闻综合高清,http://113.71.148.79:5555/udp/239.77.0.117:5146
韶关绿色生活,http://113.71.148.79:5555/udp/239.77.0.118:5146
韶关绿色生活高清,http://113.71.148.79:5555/udp/239.77.0.119:5146
湛江新闻综合,http://113.71.148.79:5555/udp/239.77.0.120:5146
湛江新闻综合高清,http://113.71.148.79:5555/udp/239.77.0.141:5146
湛江公共,http://113.71.148.79:5555/udp/239.77.0.121:5146
湛江公共高清,http://113.71.148.79:5555/udp/239.77.0.140:5146
揭阳综合,http://113.71.148.79:5555/udp/239.77.0.157:5146
揭阳综合高清,http://113.71.148.79:5555/udp/239.77.0.229:5146
揭阳生活,http://113.71.148.79:5555/udp/239.77.0.158:5146
揭阳生活高清,http://113.71.148.79:5555/udp/239.77.0.251:5146
汕尾新闻综合,http://113.71.148.79:5555/udp/239.77.1.189:5146
汕尾新闻综合高清,http://113.71.148.79:5555/udp/239.77.0.25:5146
汕尾文化生活,http://113.71.148.79:5555/udp/239.77.1.190:5146
汕尾文化生活高清,http://113.71.148.79:5555/udp/239.77.0.187:5146
江门综合,http://113.71.148.79:5555/udp/239.77.0.195:5146
江门综合高清,http://113.71.148.79:5555/udp/239.77.0.201:5146
江门侨乡生活,http://113.71.148.79:5555/udp/239.77.0.196:5146
江门侨乡生活高清,http://113.71.148.79:5555/udp/239.77.0.202:5146
江门教育,http://113.71.148.79:5555/udp/239.77.0.197:5146
江门教育高清,http://113.71.148.79:5555/udp/239.77.0.203:5146
HZTV-1,http://113.71.148.79:5555/udp/239.77.0.247:5146
HZTV-1,http://113.71.148.79:5555/udp/239.77.1.154:5146
HZTV-1高清,http://113.71.148.79:5555/udp/239.77.1.232:5146
HZTV-2,http://113.71.148.79:5555/udp/239.77.0.248:5146
HZTV-2,http://113.71.148.79:5555/udp/239.77.1.173:5146
HZTV-2高清,http://113.71.148.79:5555/udp/239.77.1.233:5146
珠海-1,http://113.71.148.79:5555/udp/239.77.1.230:5146
珠海-1高清,http://113.71.148.79:5555/udp/239.77.0.155:5146
珠海-2,http://113.71.148.79:5555/udp/239.77.1.231:5146
珠海-2高清,http://113.71.148.79:5555/udp/239.77.0.154:5146
肇庆综合,http://113.71.148.79:5555/udp/239.253.43.3:5146
肇庆综合高清,http://113.71.148.79:5555/udp/239.253.43.1:5146
肇庆生活服务,http://113.71.148.79:5555/udp/239.253.43.4:5146
肇庆生活服务高清,http://113.71.148.79:5555/udp/239.253.43.2:5146
河源综合,http://113.71.148.79:5555/udp/239.253.43.215:5146
河源综合高清,http://113.71.148.79:5555/udp/239.253.43.213:5146
河源公共,http://113.71.148.79:5555/udp/239.253.43.216:5146
河源公共高清,http://113.71.148.79:5555/udp/239.253.43.214:5146
清远新闻综合,http://113.71.148.79:5555/udp/239.253.43.31:5146
清远新闻综合高清,http://113.71.148.79:5555/udp/239.253.43.33:5146
清远文旅生活,http://113.71.148.79:5555/udp/239.253.43.32:5146
清远文旅生活,http://113.71.148.79:5555/udp/239.77.0.241:5146
清远文旅生活高清,http://113.71.148.79:5555/udp/239.253.43.34:5146
云浮综合,http://113.71.148.79:5555/udp/239.253.43.195:5146
云浮综合高清,http://113.71.148.79:5555/udp/239.77.0.253:5146
云浮文旅,http://113.71.148.79:5555/udp/239.253.43.194:5146
云浮文旅高清,http://113.71.148.79:5555/udp/239.77.0.254:5146
茂名综合,http://113.71.148.79:5555/udp/239.77.0.204:5146
茂名综合高清,http://113.71.148.79:5555/udp/239.77.0.206:5146
茂名公共,http://113.71.148.79:5555/udp/239.77.0.205:5146
茂名公共高清,http://113.71.148.79:5555/udp/239.77.0.207:5146
汕头综合,http://113.71.148.79:5555/udp/239.253.43.30:5146
汕头综合高清,http://113.71.148.79:5555/udp/239.77.1.130:5146
汕头综合高清,http://113.71.148.79:5555/udp/239.253.43.45:5146
汕头经济生活,http://113.71.148.79:5555/udp/239.253.43.43:5146
汕头经济生活高清,http://113.71.148.79:5555/udp/239.77.1.131:5146
汕头经济生活高清,http://113.71.148.79:5555/udp/239.253.43.46:5146
汕头文旅体育,http://113.71.148.79:5555/udp/239.253.43.44:5146
汕头文旅体育高清,http://113.71.148.79:5555/udp/239.77.1.132:5146
汕头文旅体育高清,http://113.71.148.79:5555/udp/239.253.43.47:5146
佛山公共,http://113.71.148.79:5555/udp/239.253.43.48:5146
佛山公共高清,http://113.71.148.79:5555/udp/239.253.43.53:5146
佛山南海,http://113.71.148.79:5555/udp/239.253.43.49:5146
佛山南海,http://113.71.148.79:5555/udp/239.77.0.236:5146
佛山南海高清,http://113.71.148.79:5555/udp/239.253.43.54:5146
佛山顺德,http://113.71.148.79:5555/udp/239.253.43.50:5146
佛山顺德高清,http://113.71.148.79:5555/udp/239.253.43.55:5146
佛山影视,http://113.71.148.79:5555/udp/239.253.43.51:5146
佛山影视高清,http://113.71.148.79:5555/udp/239.253.43.56:5146
佛山综合,http://113.71.148.79:5555/udp/239.253.43.52:5146
佛山综合高清,http://113.71.148.79:5555/udp/239.253.43.57:5146
东莞新闻综合,http://113.71.148.79:5555/udp/239.253.43.102:5146
东莞新闻综合高清,http://113.71.148.79:5555/udp/239.253.43.104:5146
东莞生活资讯,http://113.71.148.79:5555/udp/239.253.43.103:5146
东莞生活资讯高清,http://113.71.148.79:5555/udp/239.253.43.105:5146
中山综合,http://113.71.148.79:5555/udp/239.253.43.59:5146
中山综合高清,http://113.71.148.79:5555/udp/239.253.43.62:5146
香山文化,http://113.71.148.79:5555/udp/239.253.43.60:5146
香山文化高清,http://113.71.148.79:5555/udp/239.253.43.63:5146
中山教育,http://113.71.148.79:5555/udp/239.253.43.61:5146
中山教育高清,http://113.71.148.79:5555/udp/239.253.43.64:5146
徐闻综合高清,http://113.71.148.79:5555/udp/239.253.43.112:5146
湖南卫视,http://113.71.148.79:5555/udp/239.77.0.46:5146
湖南卫视,http://113.71.148.79:5555/udp/239.77.1.29:5146
湖南卫视高清,http://113.71.148.79:5555/udp/239.77.1.5:5146
湖南卫视高清,http://113.71.148.79:5555/udp/239.77.1.129:5146
湖南卫视高清,http://113.71.148.79:5555/udp/239.77.0.88:5146
湖南卫视超清,http://113.71.148.79:5555/udp/239.77.0.127:5146
浙江卫视,http://113.71.148.79:5555/udp/239.77.0.47:5146
浙江卫视,http://113.71.148.79:5555/udp/239.77.1.32:5146
浙江卫视高清,http://113.71.148.79:5555/udp/239.77.1.33:5146
浙江卫视高清,http://113.71.148.79:5555/udp/239.77.1.150:5146
浙江卫视高清,http://113.71.148.79:5555/udp/239.77.0.89:5146
浙江卫视超清,http://113.71.148.79:5555/udp/239.77.0.125:5146
江苏卫视,http://113.71.148.79:5555/udp/239.77.0.48:5146
江苏卫视,http://113.71.148.79:5555/udp/239.77.1.40:5146
江苏卫视高清,http://113.71.148.79:5555/udp/239.77.1.18:5146
江苏卫视高清,http://113.71.148.79:5555/udp/239.77.1.149:5146
江苏卫视高清,http://113.71.148.79:5555/udp/239.77.0.90:5146
江苏卫视超清,http://113.71.148.79:5555/udp/239.77.0.126:5146
东方卫视,http://113.71.148.79:5555/udp/239.77.0.49:5146
东方卫视,http://113.71.148.79:5555/udp/239.77.1.48:5146
东方卫视高清,http://113.71.148.79:5555/udp/239.77.1.218:5146
东方卫视高清,http://113.71.148.79:5555/udp/239.77.1.156:5146
东方卫视高清,http://113.71.148.79:5555/udp/239.77.0.98:5146
安徽卫视,http://113.71.148.79:5555/udp/239.77.0.50:5146
安徽卫视,http://113.71.148.79:5555/udp/239.77.1.13:5146
安徽卫视高清,http://113.71.148.79:5555/udp/239.77.1.92:5146
安徽卫视高清,http://113.71.148.79:5555/udp/239.77.1.157:5146
安徽卫视高清,http://113.71.148.79:5555/udp/239.77.0.183:5146
北京卫视,http://113.71.148.79:5555/udp/239.77.0.51:5146
北京卫视,http://113.71.148.79:5555/udp/239.77.1.14:5146
北京卫视高清,http://113.71.148.79:5555/udp/239.77.1.4:5146
北京卫视高清,http://113.71.148.79:5555/udp/239.77.1.151:5146
北京卫视高清,http://113.71.148.79:5555/udp/239.77.0.91:5146
天津卫视,http://113.71.148.79:5555/udp/239.77.0.52:5146
天津卫视,http://113.71.148.79:5555/udp/239.77.1.37:5146
天津卫视高清,http://113.71.148.79:5555/udp/239.77.1.141:5146
天津卫视高清,http://113.71.148.79:5555/udp/239.77.1.182:5146
天津卫视高清,http://113.71.148.79:5555/udp/239.77.0.97:5146
天津卫视超清,http://113.71.148.79:5555/udp/239.77.0.131:5146
山东卫视,http://113.71.148.79:5555/udp/239.77.0.53:5146
山东卫视,http://113.71.148.79:5555/udp/239.77.1.66:5146
山东卫视高清,http://113.71.148.79:5555/udp/239.77.1.142:5146
山东卫视高清,http://113.71.148.79:5555/udp/239.77.1.153:5146
山东卫视高清,http://113.71.148.79:5555/udp/239.77.0.94:5146
山东卫视超清,http://113.71.148.79:5555/udp/239.77.0.132:5146
江西卫视,http://113.71.148.79:5555/udp/239.77.0.54:5146
江西卫视,http://113.71.148.79:5555/udp/239.77.1.73:5146
江西卫视高清,http://113.71.148.79:5555/udp/239.77.1.219:5146
江西卫视高清,http://113.71.148.79:5555/udp/239.77.0.149:5146
湖北卫视,http://113.71.148.79:5555/udp/239.77.0.56:5146
湖北卫视,http://113.71.148.79:5555/udp/239.77.1.44:5146
湖北卫视高清,http://113.71.148.79:5555/udp/239.77.1.93:5146
湖北卫视高清,http://113.71.148.79:5555/udp/239.77.1.174:5146
湖北卫视高清,http://113.71.148.79:5555/udp/239.77.0.95:5146
湖北卫视超清,http://113.71.148.79:5555/udp/239.77.0.128:5146
辽宁卫视,http://113.71.148.79:5555/udp/239.77.0.57:5146
辽宁卫视,http://113.71.148.79:5555/udp/239.77.1.62:5146
辽宁卫视高清,http://113.71.148.79:5555/udp/239.77.1.103:5146
辽宁卫视 高清,http://113.71.148.79:5555/udp/239.77.0.123:5146
辽宁卫视超清 ),http://113.71.148.79:5555/udp/239.77.0.161:5146
黑龙江卫视,http://113.71.148.79:5555/udp/239.77.0.58:5146
黑龙江卫视,http://113.71.148.79:5555/udp/239.77.1.71:5146
黑龙江卫视高清,http://113.71.148.79:5555/udp/239.77.1.6:5146
黑龙江卫视高清,http://113.71.148.79:5555/udp/239.77.1.179:5146
黑龙江卫视高清,http://113.71.148.79:5555/udp/239.77.0.93:5146
黑龙江卫视超清,http://113.71.148.79:5555/udp/239.77.0.124:5146
贵州卫视,http://113.71.148.79:5555/udp/239.77.0.59:5146
贵州卫视,http://113.71.148.79:5555/udp/239.77.1.61:5146
贵州卫视高清,http://113.71.148.79:5555/udp/239.77.1.221:5146
贵州卫视高清,http://113.71.148.79:5555/udp/239.77.0.230:5146
四川卫视,http://113.71.148.79:5555/udp/239.77.0.60:5146
四川卫视,http://113.71.148.79:5555/udp/239.77.1.30:5146
四川卫视高清,http://113.71.148.79:5555/udp/239.77.1.215:5146
四川卫视高清,http://113.71.148.79:5555/udp/239.77.0.159:5146
四川卫视超清,http://113.71.148.79:5555/udp/239.77.0.163:5146
河南卫视,http://113.71.148.79:5555/udp/239.77.0.61:5146
河南卫视,http://113.71.148.79:5555/udp/239.77.1.58:5146
河南卫视高清,http://113.71.148.79:5555/udp/239.77.1.229:5146
河南卫视高清,http://113.71.148.79:5555/udp/239.77.0.17:5146
云南卫视,http://113.71.148.79:5555/udp/239.77.0.62:5146
云南卫视,http://113.71.148.79:5555/udp/239.77.1.72:5146
云南卫视高清,http://113.71.148.79:5555/udp/239.253.43.37:5146
云南卫视高清,http://113.71.148.79:5555/udp/239.253.43.100:5146
重庆卫视,http://113.71.148.79:5555/udp/239.77.0.63:5146
重庆卫视,http://113.71.148.79:5555/udp/239.77.1.16:5146
重庆卫视高清,http://113.71.148.79:5555/udp/239.77.1.162:5146
重庆卫视高清,http://113.71.148.79:5555/udp/239.77.1.210:5146
重庆卫视高清,http://113.71.148.79:5555/udp/239.77.0.182:5146
河北卫视,http://113.71.148.79:5555/udp/239.77.0.64:5146
河北卫视,http://113.71.148.79:5555/udp/239.77.1.60:5146
河北卫视高清,http://113.71.148.79:5555/udp/239.77.1.214:5146
河北卫视高清,http://113.71.148.79:5555/udp/239.77.0.148:5146
东南卫视,http://113.71.148.79:5555/udp/239.77.0.65:5146
东南卫视,http://113.71.148.79:5555/udp/239.77.1.1:5146
东南卫视,http://113.71.148.79:5555/udp/239.77.1.213:5146
东南卫视高清,http://113.71.148.79:5555/udp/239.77.1.104:5146
💝甘肃兰州👉电信,#genre#
凤凰香港,http://www.lebaobei.top:6868/udp/239.255.30.123:8231
凤凰中文,http://www.lebaobei.top:6868/udp/239.255.30.50:8231
凤凰资讯,http://www.lebaobei.top:6868/udp/239.255.30.70:8231
CCTV01,http://www.lebaobei.top:6868/udp/239.255.30.101:8231
CCTV02,http://www.lebaobei.top:6868/udp/239.255.30.179:8231
CCTV03,http://www.lebaobei.top:6868/udp/239.255.29.12:8231
CCTV04,http://www.lebaobei.top:6868/udp/239.255.30.83:8231
CCTV05,http://www.lebaobei.top:6868/udp/239.255.29.13:8231
CCTV5+,http://www.lebaobei.top:6868/udp/239.255.30.184:8231
CCTV06,http://www.lebaobei.top:6868/udp/239.255.29.14:8231
CCTV07,http://www.lebaobei.top:6868/udp/239.255.30.178:8231
CCTV08,http://www.lebaobei.top:6868/udp/239.255.29.15:8231
CCTV09,http://www.lebaobei.top:6868/udp/239.255.30.180:8231
CCTV10,http://www.lebaobei.top:6868/udp/239.255.30.181:8231
CCTV11,http://www.lebaobei.top:6868/udp/239.255.30.62:8231
CCTV12,http://www.lebaobei.top:6868/udp/239.255.30.182:8231
CCTV13,http://www.lebaobei.top:6868/udp/239.255.29.28:8231
CCTV14,http://www.lebaobei.top:6868/udp/239.255.30.183:8231
CCTV15,http://www.lebaobei.top:6868/udp/239.255.30.68:8231
CCTV16,http://www.lebaobei.top:6868/udp/239.255.30.88:8231
CCTV17,http://www.lebaobei.top:6868/udp/239.255.30.96:8231
湖南卫视,http://www.lebaobei.top:6868/udp/239.255.30.136:8231
东方卫视,http://www.lebaobei.top:6868/udp/239.255.30.130:8231
江苏卫视,http://www.lebaobei.top:6868/udp/239.255.30.131:8231
浙江卫视,http://www.lebaobei.top:6868/udp/239.255.30.132:8231
北京卫视,http://www.lebaobei.top:6868/udp/239.255.30.133:8231
广东卫视,http://www.lebaobei.top:6868/udp/239.255.30.134:8231
深圳卫视,http://www.lebaobei.top:6868/udp/239.255.30.135:8231
黑龙江视,http://www.lebaobei.top:6868/udp/239.255.30.137:8231
湖北卫视,http://www.lebaobei.top:6868/udp/239.255.30.138:8231
山东卫视,http://www.lebaobei.top:6868/udp/239.255.30.139:8231
甘肃卫视,http://www.lebaobei.top:6868/udp/239.255.30.249:8231
天津卫视,http://www.lebaobei.top:6868/udp/239.255.30.67:8231
辽宁卫视,http://www.lebaobei.top:6868/udp/239.255.30.69:8231
江西卫视,http://www.lebaobei.top:6868/udp/239.255.30.71:8231
贵州卫视,http://www.lebaobei.top:6868/udp/239.255.30.98:8231
海南卫视,http://www.lebaobei.top:6868/udp/239.255.30.99:8231
安徽卫视,http://www.lebaobei.top:6868/udp/239.255.30.84:8231
河北卫视,http://www.lebaobei.top:6868/udp/239.255.30.85:8231
东南卫视,http://www.lebaobei.top:6868/udp/239.255.30.86:8231
四川卫视,http://www.lebaobei.top:6868/udp/239.255.30.91:8231
重庆卫视,http://www.lebaobei.top:6868/udp/239.255.30.89:8231
云南卫视,http://www.lebaobei.top:6868/udp/239.255.29.2:8231
河南卫视,http://www.lebaobei.top:6868/udp/239.255.29.3:8231
广西卫视,http://www.lebaobei.top:6868/udp/239.255.29.4:8231
吉林卫视,http://www.lebaobei.top:6868/udp/239.255.29.5:8231
甘肃文化,http://www.lebaobei.top:6868/udp/239.255.30.250:8231
甘肃公共,http://www.lebaobei.top:6868/udp/239.255.30.251:8231
甘肃都市,http://www.lebaobei.top:6868/udp/239.255.30.252:8231
甘肃经济,http://www.lebaobei.top:6868/udp/239.255.30.253:8231
甘肃少儿,http://www.lebaobei.top:6868/udp/239.255.30.254:8231
中国教育,http://www.lebaobei.top:6868/udp/239.255.30.90:8231
五星体育,http://www.lebaobei.top:6868/udp/239.255.29.45:8231
体育频道,http://www.lebaobei.top:6868/udp/239.255.29.31:8231
金塔频道,http://www.lebaobei.top:6868/udp/239.255.30.224:8231
酒钢电视,http://www.lebaobei.top:6868/udp/239.255.30.94:8231
嘉峪公共,http://www.lebaobei.top:6868/udp/239.255.29.35:8231
嘉峪综合,http://www.lebaobei.top:6868/udp/239.255.29.36:8231
戏曲精选,http://www.lebaobei.top:6868/udp/239.255.30.118:8231
都市剧场,http://www.lebaobei.top:6868/udp/239.255.29.41:8231
红色谍战,http://www.lebaobei.top:6868/udp/239.255.30.166:8231
上视纪实,http://www.lebaobei.top:6868/udp/239.255.30.176:8231
华语电影,http://www.lebaobei.top:6868/udp/239.255.30.193:8231
星光影院,http://www.lebaobei.top:6868/udp/239.255.30.194:8231
全球大片,http://www.lebaobei.top:6868/udp/239.255.30.196:8231
看天下选,http://www.lebaobei.top:6868/udp/239.255.30.217:8231
SITV欢笑,http://www.lebaobei.top:6868/udp/239.255.29.7:8231
纪实频道,http://www.lebaobei.top:6868/udp/239.255.29.17:8231
生活时尚,http://www.lebaobei.top:6868/udp/239.255.29.18:8231
SITV都市,http://www.lebaobei.top:6868/udp/239.255.29.22:8231
SITV学堂,http://www.lebaobei.top:6868/udp/239.255.29.23:8231
SITV法治,http://www.lebaobei.top:6868/udp/239.255.29.24:8231
